assetId,route,pageId,slot,family,status,publicUseAllowed,note
NSA-b5f22071-18672,/corporate-website-redesign-in-house-team-vs-managed-service,INS-0316,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-7c583cb1-1593875,/corporate-website-redesign-roadmap-from-assessment-to-continuous-improvement,INS-0317,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-5cd3d111-24368,/corporate-website-redesign-use-cases-for-b2b-professional-services-and-international-businesses,INS-0318,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-be6c7d82-27528,/where-ai-and-automation-fit-into-corporate-website-redesign,INS-0319,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-1496b05d-18660,/when-should-a-business-invest-in-corporate-website-redesign,INS-0320,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-b494cda7-67877,/headless-cms-development-a-practical-guide-for-b2b-teams,INS-0321,hero-media,ai-voice-generator,production-candidate,True,
NSA-2fa81765-20644,/how-to-implement-headless-cms-development-without-disrupting-operations,INS-0322,hero-media,ai-voice-generator,production-candidate,True,
NSA-f3b11da6-31926,/headless-cms-development-implementation-checklist-people-process-technology-and-controls,INS-0323,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-a9fb6523-24924,/10-headless-cms-development-mistakes-that-increase-cost-risk-and-rework,INS-0324,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-1a40373c-46243,/how-to-measure-the-roi-of-headless-cms-development,INS-0325,hero-media,ai-voice-generator,production-candidate,True,
NSA-0afc08ed-25919,/headless-cms-development-in-house-team-vs-managed-service,INS-0326,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-28a677eb-25746,/headless-cms-development-roadmap-from-assessment-to-continuous-improvement,INS-0327,hero-media,ai-voice-generator,production-candidate,True,
NSA-c76353cc-1113530,/headless-cms-development-use-cases-for-b2b-professional-services-and-international-businesses,INS-0328,hero-media,ai-voice-generator,production-candidate,True,
NSA-44c6ba22-35032,/where-ai-and-automation-fit-into-headless-cms-development,INS-0329,hero-media,ai-voice-generator,production-candidate,True,
NSA-674f25e6-120039,/when-should-a-business-invest-in-headless-cms-development,INS-0330,hero-media,ai-voice-generator,production-candidate,True,
NSA-72a2b184-61135,/next-js-development-a-practical-guide-for-b2b-teams,INS-0331,hero-media,ai-voice-generator,production-candidate,True,
NSA-c1841eeb-487332,/how-to-implement-next-js-development-without-disrupting-operations,INS-0332,hero-media,ai-voice-generator,production-candidate,True,
NSA-0729942c-36426,/next-js-development-implementation-checklist-people-process-technology-and-controls,INS-0333,hero-media,ai-voice-generator,production-candidate,True,
NSA-20a53806-37648,/10-next-js-development-mistakes-that-increase-cost-risk-and-rework,INS-0334,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-03e05f68-37325,/how-to-measure-the-roi-of-next-js-development,INS-0335,hero-media,ai-voice-generator,production-candidate,True,
NSA-97ba5109-21321,/next-js-development-in-house-team-vs-managed-service,INS-0336,hero-media,ai-voice-generator,production-candidate,True,
NSA-f4f55d58-27556,/next-js-development-roadmap-from-assessment-to-continuous-improvement,INS-0337,hero-media,ai-voice-generator,production-candidate,True,
NSA-e56116df-13634,/next-js-development-use-cases-for-b2b-professional-services-and-international-businesses,INS-0338,hero-media,ai-voice-generator,production-candidate,True,
NSA-7cbf7c33-26555,/where-ai-and-automation-fit-into-next-js-development,INS-0339,hero-media,ai-voice-generator,production-candidate,True,
NSA-6a398543-15354,/when-should-a-business-invest-in-next-js-development,INS-0340,hero-media,ai-voice-generator,production-candidate,True,
NSA-a7b36e5c-1001021,/website-performance-optimization-a-practical-guide-for-b2b-teams,INS-0341,hero-media,ai-voice-generator,production-candidate,True,
NSA-eeab484d-2251819,/how-to-implement-website-performance-optimization-without-disrupting-operations,INS-0342,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-eb185e47-1182483,/website-performance-optimization-implementation-checklist-people-process-technology-and-controls,INS-0343,hero-media,ai-voice-generator,production-candidate,True,
NSA-f5ee5c25-578230,/10-website-performance-optimization-mistakes-that-increase-cost-risk-and-rework,INS-0344,hero-media,ai-voice-generator,production-candidate,True,
NSA-537cdf73-1345,/how-to-measure-the-roi-of-website-performance-optimization,INS-0345,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-97d8971a-1344,/website-performance-optimization-in-house-team-vs-managed-service,INS-0346,icon-illustration,ai-voice-generator,production-candidate,True,
NSA-fd727bdb-440,/,COR-001,background-media,automation-saas,production-candidate,True,
NSA-b2eee25e-1595,/services/ai-automation,SRV-001,component-icon,automation-saas,production-candidate,True,
NSA-bcca0e60-2465,/services/ai-automation/ai-workflow-automation,SRV-001-1,component-icon,automation-saas,production-candidate,True,
NSA-09b12b41-1097,/services/ai-automation/business-process-automation,SRV-001-2,component-icon,automation-saas,production-candidate,True,
NSA-8e8e7643-883,/services/ai-automation/document-processing-automation,SRV-001-3,component-icon,automation-saas,production-candidate,True,
NSA-79eea7f1-2113,/services/managed-business-operations,SRV-007,component-icon,automation-saas,production-candidate,True,
NSA-ded5c0e8-1188,/services/managed-business-operations/business-process-outsourcing,SRV-007-1,component-icon,automation-saas,production-candidate,True,
NSA-3d37008e-1691,/services/managed-business-operations/managed-business-operations,SRV-007-2,component-icon,automation-saas,production-candidate,True,
NSA-0069d068-2289,/services/managed-business-operations/build-operate-transfer,SRV-007-3,component-icon,automation-saas,production-candidate,True,
NSA-2e945cf3-6535,/services/finance-operations,SRV-008,component-icon,automation-saas,production-candidate,True,
NSA-ada40e79-933,/services/finance-operations/accounts-payable-outsourcing,SRV-008-1,component-icon,automation-saas,production-candidate,True,
NSA-75926a9b-931,/services/finance-operations/accounts-receivable-outsourcing,SRV-008-2,component-icon,automation-saas,production-candidate,True,
NSA-7a449311-1029,/services/finance-operations/bank-reconciliation-services,SRV-008-3,component-icon,automation-saas,production-candidate,True,
NSA-8cd651b8-1071,/services/customer-experience-operations,SRV-009,component-icon,automation-saas,production-candidate,True,
NSA-ff49f2af-1046,/services/customer-experience-operations/customer-support-outsourcing,SRV-009-1,component-icon,automation-saas,production-candidate,True,
NSA-f38c9db1-820,/services/customer-experience-operations/omnichannel-customer-service,SRV-009-2,component-icon,automation-saas,production-candidate,True,
NSA-dfd587cb-246178,/services/customer-experience-operations/customer-service-ticketing,SRV-009-3,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-e3f83d2a-493294,/services/product-operations,SRV-010,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-fe953875-733602,/services/product-operations/product-operations,SRV-010-1,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-d021b85d-640719,/services/product-operations/product-backlog-management,SRV-010-2,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-28c8207a-574007,/services/product-operations/release-management,SRV-010-3,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-d1f71433-630577,/services/supply-chain-procurement-operations,SRV-011,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-3249585b-186481,/services/supply-chain-procurement-operations/procurement-outsourcing,SRV-011-1,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-3199d1fa-162095,/services/supply-chain-procurement-operations/supplier-onboarding,SRV-011-2,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-e037bf2f-629986,/services/supply-chain-procurement-operations/purchase-order-management,SRV-011-3,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-e7406f61-556761,/services/cloud-integration-it-operations,SRV-014,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-36bc77a7-563166,/services/cloud-integration-it-operations/cloud-migration,SRV-014-1,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-3a5e5070-518803,/services/cloud-integration-it-operations/api-integration,SRV-014-2,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-fba9b341-485808,/services/cloud-integration-it-operations/identity-and-access-management,SRV-014-3,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-1a0b2430-624977,/services/business-transformation-strategy/business-process-mapping,SRV-015-3,editorial-avatar,automation-saas,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-1d23ae0f-1526937,/solutions/ai-and-automation-for-growing-businesses,SOL-001,hero-media,automation-saas,production-candidate,True,
NSA-9090a57f-53507,/solutions/ai-and-automation-transformation-and-managed-delivery,SOL-002,icon-illustration,automation-saas,production-candidate,True,
NSA-3a39089e-58947,/solutions/custom-software-transformation-and-managed-delivery,SOL-004,icon-illustration,automation-saas,production-candidate,True,
NSA-a19191fc-83220,/solutions/digital-product-design-transformation-and-managed-delivery,SOL-006,icon-illustration,automation-saas,production-candidate,True,
NSA-2c56435a-49644,/solutions/web-and-digital-experiences-transformation-and-managed-delivery,SOL-008,hero-media,automation-saas,production-candidate,True,
NSA-b56c04e5-34398,/solutions/ecommerce-and-unified-commerce-transformation-and-managed-delivery,SOL-010,icon-illustration,automation-saas,production-candidate,True,
NSA-1daae325-55605,/solutions/pos-retail-and-inventory-transformation-and-managed-delivery,SOL-012,icon-illustration,automation-saas,production-candidate,True,
NSA-4d6e4659-1084552,/solutions/managed-business-operations-for-growing-businesses,SOL-013,hero-media,automation-saas,production-candidate,True,
NSA-8ccb713e-1098522,/solutions/managed-business-operations-transformation-and-managed-delivery,SOL-014,hero-media,automation-saas,production-candidate,True,
NSA-60737bd8-1012396,/solutions/finance-operations-for-growing-businesses,SOL-015,hero-media,automation-saas,production-candidate,True,
NSA-7a7667d6-126839,/solutions/finance-operations-transformation-and-managed-delivery,SOL-016,icon-illustration,automation-saas,production-candidate,True,
NSA-5f8948b0-353081,/solutions/customer-experience-operations-for-growing-businesses,SOL-017,hero-media,automation-saas,production-candidate,True,
NSA-50556ba2-60293,/solutions/customer-experience-operations-transformation-and-managed-delivery,SOL-018,icon-illustration,automation-saas,production-candidate,True,
NSA-66db57bd-102079,/solutions/product-operations-for-growing-businesses,SOL-019,hero-media,automation-saas,production-candidate,True,
NSA-94b98aa4-128406,/solutions/product-operations-transformation-and-managed-delivery,SOL-020,hero-media,automation-saas,production-candidate,True,
NSA-bae15dae-949288,/solutions/supply-chain-and-procurement-transformation-and-managed-delivery,SOL-022,hero-media,automation-saas,production-candidate,True,
NSA-905bed62-515997,/solutions/data-and-analytics-transformation-and-managed-delivery,SOL-024,hero-media,automation-saas,production-candidate,True,
NSA-91db3594-10612,/solutions/seo-and-digital-growth-transformation-and-managed-delivery,SOL-026,hero-media,automation-saas,production-candidate,True,
NSA-b56b84db-1530806,/solutions/cloud-integration-and-it-operations-for-growing-businesses,SOL-027,icon-illustration,automation-saas,production-candidate,True,
NSA-d0f92f0d-6579,/solutions/cloud-integration-and-it-operations-transformation-and-managed-delivery,SOL-028,icon-illustration,automation-saas,production-candidate,True,
NSA-43287ba9-3529,/solutions/business-transformation-and-strategy-transformation-and-managed-delivery,SOL-030,icon-illustration,automation-saas,production-candidate,True,
NSA-d5926e79-1677178,/industries/retail,IND-001,hero-media,automation-saas,production-candidate,True,
NSA-9c1716ca-253130,/industries/ecommerce,IND-002,hero-media,automation-saas,production-candidate,True,
NSA-8ce00e40-3762072,/industries/distribution,IND-003,hero-media,automation-saas,production-candidate,True,
NSA-a10238e2-451782,/industries/manufacturing,IND-004,hero-media,automation-saas,production-candidate,True,
NSA-d0998c2d-3235493,/industries/professional-services,IND-005,hero-media,automation-saas,production-candidate,True,
NSA-53e8f983-3415848,/industries/financial-services,IND-006,hero-media,automation-saas,production-candidate,True,
NSA-a1fa9c17-383520,/industries/healthcare,IND-007,hero-media,automation-saas,production-candidate,True,
NSA-3e533594-293637,/industries/hospitality,IND-008,hero-media,automation-saas,production-candidate,True,
NSA-69877ac3-546582,/industries/restaurants-and-food-service,IND-009,hero-media,automation-saas,production-candidate,True,
NSA-bf33d9ce-625543,/industries/logistics,IND-010,hero-media,automation-saas,production-candidate,True,
NSA-52f60271-789111,/industries/real-estate,IND-011,hero-media,automation-saas,production-candidate,True,
NSA-cf26726a-401091,/industries/construction,IND-012,hero-media,automation-saas,production-candidate,True,
NSA-856f45b6-838979,/industries/education,IND-013,hero-media,automation-saas,production-candidate,True,
NSA-8f084d35-592989,/industries/media-and-entertainment,IND-014,hero-media,automation-saas,production-candidate,True,
NSA-6c5f702f-51241,/industries/saas-and-technology,IND-015,icon-illustration,automation-saas,production-candidate,True,
NSA-dec0d011-12783,/industries/startups,IND-016,icon-illustration,automation-saas,production-candidate,True,
NSA-8e3d5d11-18807,/services/finance-operations,SRV-008,icon-illustration,financial-management-platform,production-candidate,True,
NSA-b42a9903-16160,/services/finance-operations/accounts-payable-outsourcing,SRV-008-1,icon-illustration,financial-management-platform,production-candidate,True,
NSA-ec72e927-21781,/services/finance-operations/accounts-receivable-outsourcing,SRV-008-2,icon-illustration,financial-management-platform,production-candidate,True,
NSA-a476083e-25449,/services/finance-operations/bank-reconciliation-services,SRV-008-3,icon-illustration,financial-management-platform,production-candidate,True,
NSA-72d21bc5-26617,/solutions/finance-operations-for-growing-businesses,SOL-015,icon-illustration,financial-management-platform,production-candidate,True,
NSA-5bedd823-1044,/solutions/finance-operations-transformation-and-managed-delivery,SOL-016,component-icon,financial-management-platform,production-candidate,True,
NSA-aaee68e7-2000,/industries/financial-services,IND-006,component-icon,financial-management-platform,production-candidate,True,
NSA-38ccf70c-1470,/insights/finance-operations,INSH-08,component-icon,financial-management-platform,production-candidate,True,
NSA-7791f98b-394,/finance-automation-a-practical-guide-for-operations-leaders,INS-0051,component-icon,financial-management-platform,production-candidate,True,
NSA-3d924a77-595,/how-to-implement-finance-automation-without-disrupting-operations,INS-0052,component-icon,financial-management-platform,production-candidate,True,
NSA-ff93e95b-1413,/finance-automation-implementation-checklist-people-process-technology-and-controls,INS-0053,component-icon,financial-management-platform,production-candidate,True,
NSA-5c0604c9-2152,/10-finance-automation-mistakes-that-increase-cost-risk-and-rework,INS-0054,component-icon,financial-management-platform,production-candidate,True,
NSA-5a989717-874,/how-to-measure-the-roi-of-finance-automation,INS-0055,component-icon,financial-management-platform,production-candidate,True,
NSA-7a088cf8-1127,/finance-automation-in-house-team-vs-managed-service,INS-0056,component-icon,financial-management-platform,production-candidate,True,
NSA-2463ad5b-1206,/finance-automation-roadmap-from-assessment-to-continuous-improvement,INS-0057,component-icon,financial-management-platform,production-candidate,True,
NSA-9e77ed84-1794,/finance-automation-use-cases-for-retail-services-and-software-businesses,INS-0058,component-icon,financial-management-platform,production-candidate,True,
NSA-c7cf4413-753,/where-ai-and-automation-fit-into-finance-automation,INS-0059,component-icon,financial-management-platform,production-candidate,True,
NSA-f45aa0ee-485404,/when-should-a-business-invest-in-finance-automation,INS-0060,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-c6912335-629212,/accounts-payable-outsourcing-a-practical-guide-for-finance-teams,INS-0701,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-ff93783a-459439,/how-to-implement-accounts-payable-outsourcing-without-disrupting-operations,INS-0702,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-00933575-632754,/accounts-payable-outsourcing-implementation-checklist-people-process-technology-and-controls,INS-0703,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-919f8358-785549,/10-accounts-payable-outsourcing-mistakes-that-increase-cost-risk-and-rework,INS-0704,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-f1779be3-457979,/how-to-measure-the-roi-of-accounts-payable-outsourcing,INS-0705,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-9003c483-598260,/accounts-payable-outsourcing-in-house-team-vs-managed-service,INS-0706,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-ae4da8a1-722111,/accounts-payable-outsourcing-roadmap-from-assessment-to-continuous-improvement,INS-0707,editorial-avatar,financial-management-platform,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-87df8337-1087117,/accounts-payable-outsourcing-use-cases-for-commerce-services-and-multi-entity-businesses,INS-0708,hero-media,financial-management-platform,production-candidate,True,
NSA-bbe5d35b-1401977,/where-ai-and-automation-fit-into-accounts-payable-outsourcing,INS-0709,hero-media,financial-management-platform,production-candidate,True,
NSA-68763b30-1379691,/when-should-a-business-invest-in-accounts-payable-outsourcing,INS-0710,hero-media,financial-management-platform,production-candidate,True,
NSA-a00e7a53-1104621,/accounts-receivable-outsourcing-a-practical-guide-for-finance-teams,INS-0711,hero-media,financial-management-platform,production-candidate,True,
NSA-63c359a0-684573,/how-to-implement-accounts-receivable-outsourcing-without-disrupting-operations,INS-0712,hero-media,financial-management-platform,production-candidate,True,
NSA-7aa2c5bd-486464,/accounts-receivable-outsourcing-implementation-checklist-people-process-technology-and-controls,INS-0713,hero-media,financial-management-platform,production-candidate,True,
NSA-743c1c3a-1611,/10-accounts-receivable-outsourcing-mistakes-that-increase-cost-risk-and-rework,INS-0714,icon-illustration,financial-management-platform,production-candidate,True,
NSA-9aa67774-2700,/how-to-measure-the-roi-of-accounts-receivable-outsourcing,INS-0715,icon-illustration,financial-management-platform,production-candidate,True,
NSA-8516e9b5-1665,/accounts-receivable-outsourcing-in-house-team-vs-managed-service,INS-0716,icon-illustration,financial-management-platform,production-candidate,True,
NSA-7e5909bb-331,/accounts-receivable-outsourcing-roadmap-from-assessment-to-continuous-improvement,INS-0717,icon-illustration,financial-management-platform,production-candidate,True,
NSA-c2cc8508-1467,/accounts-receivable-outsourcing-use-cases-for-commerce-services-and-multi-entity-businesses,INS-0718,icon-illustration,financial-management-platform,production-candidate,True,
NSA-80e751f6-3250,/where-ai-and-automation-fit-into-accounts-receivable-outsourcing,INS-0719,icon-illustration,financial-management-platform,production-candidate,True,
NSA-e757921f-423,/when-should-a-business-invest-in-accounts-receivable-outsourcing,INS-0720,icon-illustration,financial-management-platform,production-candidate,True,
NSA-d82c0f2d-529,/bank-reconciliation-services-a-practical-guide-for-finance-teams,INS-0721,icon-illustration,financial-management-platform,production-candidate,True,
NSA-ad33597c-8020,/how-to-implement-bank-reconciliation-services-without-disrupting-operations,INS-0722,icon-illustration,financial-management-platform,production-candidate,True,
NSA-765f3d28-356,/bank-reconciliation-services-implementation-checklist-people-process-technology-and-controls,INS-0723,icon-illustration,financial-management-platform,production-candidate,True,
NSA-5ec09d88-2449651,/10-bank-reconciliation-services-mistakes-that-increase-cost-risk-and-rework,INS-0724,hero-media,financial-management-platform,production-candidate,True,
NSA-746643f4-1323950,/how-to-measure-the-roi-of-bank-reconciliation-services,INS-0725,hero-media,financial-management-platform,production-candidate,True,
NSA-d7e02dd1-2425668,/bank-reconciliation-services-in-house-team-vs-managed-service,INS-0726,hero-media,financial-management-platform,production-candidate,True,
NSA-f8211731-1836480,/bank-reconciliation-services-roadmap-from-assessment-to-continuous-improvement,INS-0727,hero-media,financial-management-platform,production-candidate,True,
NSA-1289f45c-4279174,/bank-reconciliation-services-use-cases-for-commerce-services-and-multi-entity-businesses,INS-0728,hero-media,financial-management-platform,production-candidate,True,
NSA-24c99a39-63629,/where-ai-and-automation-fit-into-bank-reconciliation-services,INS-0729,hero-media,financial-management-platform,production-candidate,True,
NSA-773c5d06-773,/security,COR-009,component-icon,neural-netwokrs,production-candidate,True,
NSA-9491645d-1328,/responsible-ai,COR-010,component-icon,neural-netwokrs,production-candidate,True,
NSA-f194fc94-1981,/services/ai-automation,SRV-001,component-icon,neural-netwokrs,production-candidate,True,
NSA-dd4bb6dc-2019,/services/ai-automation/ai-workflow-automation,SRV-001-1,component-icon,neural-netwokrs,production-candidate,True,
NSA-106cf737-2000,/services/ai-automation/business-process-automation,SRV-001-2,component-icon,neural-netwokrs,production-candidate,True,
NSA-576efb52-490,/services/ai-automation/document-processing-automation,SRV-001-3,component-icon,neural-netwokrs,production-candidate,True,
NSA-058f862d-4338,/services/pos-retail-inventory,SRV-006,component-icon,neural-netwokrs,production-candidate,True,
NSA-c919f137-3678,/services/pos-retail-inventory/pos-system,SRV-006-1,component-icon,neural-netwokrs,production-candidate,True,
NSA-4c9399a6-633,/services/pos-retail-inventory/offline-pos-system,SRV-006-2,component-icon,neural-netwokrs,production-candidate,True,
NSA-865f08a4-1010,/services/pos-retail-inventory/inventory-accuracy,SRV-006-3,component-icon,neural-netwokrs,production-candidate,True,
NSA-4e7d2685-462,/services/supply-chain-procurement-operations,SRV-011,component-icon,neural-netwokrs,production-candidate,True,
NSA-f8a720d9-899,/services/supply-chain-procurement-operations/procurement-outsourcing,SRV-011-1,component-icon,neural-netwokrs,production-candidate,True,
NSA-c3c813b0-1442,/services/supply-chain-procurement-operations/supplier-onboarding,SRV-011-2,component-icon,neural-netwokrs,production-candidate,True,
NSA-c5771863-1618,/services/supply-chain-procurement-operations/purchase-order-management,SRV-011-3,component-icon,neural-netwokrs,production-candidate,True,
NSA-96daf371-1350,/services/data-analytics-reporting,SRV-012,component-icon,neural-netwokrs,production-candidate,True,
NSA-9a24ed73-55017,/services/data-analytics-reporting/master-data-management,SRV-012-1,component-icon,neural-netwokrs,production-candidate,True,
NSA-dc06a724-1006,/services/data-analytics-reporting/data-cleaning-services,SRV-012-2,component-icon,neural-netwokrs,production-candidate,True,
NSA-44533d6a-1662,/services/data-analytics-reporting/business-intelligence-dashboards,SRV-012-3,component-icon,neural-netwokrs,production-candidate,True,
NSA-1a58c561-2454,/solutions/ai-and-automation-for-growing-businesses,SOL-001,component-icon,neural-netwokrs,production-candidate,True,
NSA-4410a144-1225,/solutions/ai-and-automation-transformation-and-managed-delivery,SOL-002,component-icon,neural-netwokrs,production-candidate,True,
NSA-a87f710f-772,/solutions/pos-retail-and-inventory-for-growing-businesses,SOL-011,component-icon,neural-netwokrs,production-candidate,True,
NSA-c8fb286b-2377,/solutions/pos-retail-and-inventory-transformation-and-managed-delivery,SOL-012,component-icon,neural-netwokrs,production-candidate,True,
NSA-df849fe1-6800,/solutions/supply-chain-and-procurement-for-growing-businesses,SOL-021,icon-illustration,neural-netwokrs,production-candidate,True,
NSA-cfec9065-226099,/solutions/supply-chain-and-procurement-transformation-and-managed-delivery,SOL-022,hero-media,neural-netwokrs,production-candidate,True,
NSA-ff87138f-1444802,/solutions/data-and-analytics-for-growing-businesses,SOL-023,hero-media,neural-netwokrs,production-candidate,True,
NSA-d0f1bd10-222931,/solutions/data-and-analytics-transformation-and-managed-delivery,SOL-024,hero-media,neural-netwokrs,production-candidate,True,
NSA-7ffdadc1-573320,/industries/retail,IND-001,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-700fca68-667150,/industries/media-and-entertainment,IND-014,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-4e684da1-695963,/products/daily-fitness,PRD-003,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-3e7cd911-583780,/insights/ai-and-automation,INSH-01,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-c46fbf59-751046,/insights/pos-retail-and-inventory,INSH-06,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-84a965fb-700690,/insights/supply-chain-and-procurement,INSH-11,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-50050e96-938803,/insights/data-and-analytics,INSH-12,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-72b8b166-550542,/data-processing,LEG-004,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-52fc3536-648275,/ai-workflow-automation-a-practical-guide-for-operations-leaders,INS-0001,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-33d76c0d-1025279,/how-to-implement-ai-workflow-automation-without-disrupting-operations,INS-0002,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-d383e1bd-342195,/ai-workflow-automation-implementation-checklist-people-process-technology-and-controls,INS-0003,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-e68ab4d7-348579,/10-ai-workflow-automation-mistakes-that-increase-cost-risk-and-rework,INS-0004,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-ba856419-432192,/how-to-measure-the-roi-of-ai-workflow-automation,INS-0005,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-e002c555-457929,/ai-workflow-automation-in-house-team-vs-managed-service,INS-0006,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-7120f5c4-484660,/ai-workflow-automation-roadmap-from-assessment-to-continuous-improvement,INS-0007,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-110a5a53-568558,/ai-workflow-automation-use-cases-for-retail-services-and-software-businesses,INS-0008,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-0ff49f44-778157,/where-ai-and-automation-fit-into-ai-workflow-automation,INS-0009,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-4830432b-50998,/when-should-a-business-invest-in-ai-workflow-automation,INS-0010,editorial-avatar,neural-netwokrs,editorial-placeholder-only,False,Must be replaced with verified real evidence before launch.
NSA-602eee8b-4058965,/business-process-automation-a-practical-guide-for-operations-leaders,INS-0011,hero-media,neural-netwokrs,production-candidate,True,
NSA-49267663-435396,/how-to-implement-business-process-automation-without-disrupting-operations,INS-0012,hero-media,neural-netwokrs,production-candidate,True,
NSA-f9930001-1336831,/business-process-automation-implementation-checklist-people-process-technology-and-controls,INS-0013,hero-media,neural-netwokrs,production-candidate,True,
NSA-c690acc7-728984,/10-business-process-automation-mistakes-that-increase-cost-risk-and-rework,INS-0014,hero-media,neural-netwokrs,production-candidate,True,
NSA-1a79b2ff-683560,/how-to-measure-the-roi-of-business-process-automation,INS-0015,hero-media,neural-netwokrs,production-candidate,True,
NSA-fa99be03-381314,/business-process-automation-in-house-team-vs-managed-service,INS-0016,hero-media,neural-netwokrs,production-candidate,True,
NSA-f9229c59-459768,/business-process-automation-roadmap-from-assessment-to-continuous-improvement,INS-0017,hero-media,neural-netwokrs,production-candidate,True,
NSA-9576374f-205470,/business-process-automation-use-cases-for-retail-services-and-software-businesses,INS-0018,hero-media,neural-netwokrs,production-candidate,True,
NSA-4ee80c24-1103072,/where-ai-and-automation-fit-into-business-process-automation,INS-0019,hero-media,neural-netwokrs,production-candidate,True,
NSA-1b8b1194-1357479,/when-should-a-business-invest-in-business-process-automation,INS-0020,hero-media,neural-netwokrs,production-candidate,True,
NSA-199bbce9-1049998,/document-processing-automation-a-practical-guide-for-operations-leaders,INS-0021,hero-media,neural-netwokrs,production-candidate,True,
NSA-2dff53c8-1196707,/how-to-implement-document-processing-automation-without-disrupting-operations,INS-0022,hero-media,neural-netwokrs,production-candidate,True,
